466,themovechannel.com,dj@themovechannel.com|info@themovechannel.com|dan.johnson@leadgalaxy.com,2012-05-22 23:03:14,2013-01-10 02:44:55,2013-01-10 02:44:55
7449,elegancefoodandwine.com,,0,0,0
7473,koolstory.com,,0,0,0
7499,showbonline.com,olinrei@yahoo.com,2013-06-10 00:03:43,0,0
7529,mycomfyzone.com,,0,0,0
7531,sheaky.com,,0,0,0
7552,mylifeispeachy.com,,0,0,0
7553,istarblog.com,ronel.marin2002@gmail.com,2013-05-23 11:49:34,0,0
7556,becauselifeisablessing.com,,0,0,0
8164,loopnet.com,,0,0,0
8753,shibleysmiles.com,colleen@shibleysmiles.com,2012-08-06 12:59:44,2013-01-24 09:52:53,2013-01-24 09:52:53
8810,lifeinthelostworld.com,ntiveheart@gmail.com,2012-08-06 13:01:56,0,0
9041,dumblittleman.com,tips@dumblittleman.com,2013-01-22 02:52:22,2013-05-31 10:38:37,2013-05-31 10:38:37
9347,smallbizbee.com,,0,0,0
9579,newsreelnetwork.com,,0,0,0
9606,my-crossroad.com,racelyn.abug@yahoo.com,2013-01-14 03:01:57,0,0
9887,aislebyaisle.com,simshop@aislebyaisle.com,2013-05-23 11:53:39,2013-05-23 11:59:49,2013-05-23 11:59:49
10298,mommyenterprises.com,advertising@mommyenterprises.com|mom@momsbargains.com,2013-02-05 12:08:56,2013-04-23 14:21:14,2013-04-23 14:21:14
10643,mediabistro.com,wecare@mediabistro.com,2013-07-01 10:15:38,2012-03-12 10:51:19,2012-03-12 10:51:19
10811,audeamus.com,,0,0,0
10991,phandroid.com,quentyn@phandroid.com,2013-05-29 16:17:14,2012-03-09 08:28:39,2012-03-09 08:28:39
11042,mommiesplayground.com,media@mommiesplayground.com,2013-02-14 14:29:06,2012-03-08 12:40:49,2012-03-08 12:40:49
11142,gorumors.com,contribute@gorumors.com|anand1984@gmail.com|anand.srinivasan@gorumors.com,2013-05-28 14:19:25,2013-05-29 11:35:46,2013-05-29 11:35:46
11848,livestrong.com,,0,0,0
12586,helloandroid.com, info@helloandroid.com|info@helloandroid.com|kzipp@steelcast.com|tibor.bekefi@helloandroid.com,2012-09-22 06:27:39,2013-02-27 02:29:22,2013-02-27 02:29:22
13875,geekswithblogs.net,jeff@techliteracy.net|support@geekswithblogs.com|info@ajisoftware.com|support@geekswithblogs.net|jeff@ajisoftware.com,2012-06-21 23:46:23,2013-04-11 12:31:40,2013-04-11 12:31:40
14225,phonesreview.co.uk,mark@phonesreview.co.uk,2013-02-01 07:54:59,2012-03-08 14:28:34,2012-03-08 14:28:34
14289,goodmenproject.com,|lisa@goodmenproject.com|streak@well.com|justin@goodmenproject.com|day.liam32@gmail.com,2013-03-08 12:04:49,2013-03-08 12:26:04,2013-03-08 12:26:04
14354,marketingpilgrim.com,andy.beal@gmail.com,2013-05-30 13:33:50,2012-03-15 17:00:18,2012-03-15 17:00:18
14368,pickthebrain.com,erin@pickthebrain.com,2012-08-14 11:36:07,2013-01-08 18:40:42,2013-01-08 18:40:42
14470,renewableenergyworld.com,,0,0,0
16279,101apartmentforrent.com,,0,0,0
18494,noobpreneur.com,info@noobpreneur.com,2013-06-03 12:42:20,2013-06-11 22:11:15,2013-06-11 22:11:15
18731,simplefinancialfreedom.com,,0,0,0
19080,bloggingtips.com,moneyreign@gmail.com,2013-06-10 14:26:51,2013-06-10 14:37:58,2013-06-10 14:37:58
19876,triporiginator.com,,0,0,0
20612,mymemphismommy.com,mymemphismommy@gmail.com,2013-02-22 12:15:17,2013-02-23 14:58:28,2013-02-23 14:58:28
21446,womenxplore.com,ymlaguerta@yahoo.com,2012-11-27 12:43:32,2012-11-27 18:57:31,2012-11-27 18:57:31
21447,myplanetpurple.com,clod0327@yahoo.com|mrmilesyoung@gmail.com,2013-01-24 12:38:58,2013-01-24 18:38:18,2013-01-24 18:38:18
21451,peggyleebrown.com,,0,0,0
21452,theartofeverydayjoe.com,,0,0,0
21453,cafephilomaurice.com,,0,0,0
21455,thesaladcaper.com,,0,2012-03-29 00:36:52,2012-03-29 00:36:52
21457,alphadf.com,,0,0,0
21459,heavenlyenglishtoffee.com,,0,0,0
21463,tattlemail.com,,0,0,0
21464,goodmanblog.com,,0,0,0
21465,wearesquareone.com,,0,0,0
21466,weartrickstar.com,,0,0,0
21468,trishasthoughts.net,,0,0,0
21469,misskittymysteries.com,,0,0,0
21470,reflectionsreflections.com,,0,0,0
21471,intuitivereasoning.com,,0,0,0
21472,beyondprettythings.com,jenski67@gmail.com,2013-06-28 10:03:16,2013-07-01 02:52:43,2013-07-01 02:52:43
21481,iamstreetgoddess.com,,0,0,0
21483,acelynnierva.com,,0,0,0
21488,writingsofmaria.com,writingsofmaria@gmail.com,2013-06-05 11:23:05,0,0
21497,bluesky96.org,,0,0,0
21504,urbangardencenter.org,,0,0,0
21507,finigrill.com,,0,0,0
21508,daisyshores.com,,0,0,0
21514,chamgj.net,,0,0,0
21520,greatfindsanddeals.com,,0,0,0
21522,momawayfromwork.com,pinayus27@yahoo.com|annie.davis0103@gmail.com|rwhitney@copypress.com,2013-05-07 16:55:27,2013-05-07 22:48:29,2013-05-07 22:48:29
21523,richfergerson.com,dearpeachy@gmail.com,2013-06-25 10:58:40,0,0
21524,unclewilly.com,,0,0,0
21526,gr8giving.com,,0,0,0
21527,racelyn.com,racelyn.abug@yahoo.com,2013-05-23 11:55:58,2013-05-23 12:06:51,2013-05-23 12:06:51
21529,facilityserv.net,,0,0,0
21530,paulandtoni.com,,0,0,0
21531,accordingtome.net,,0,0,0
21535,henzellovestosmile.com,,0,0,0
21540,pettythingsinlife.net   ,,0,0,0
21622,thecliq.org,info@thecliq.org,2013-06-25 11:13:26,0,0
21623,trinsic.org,,0,0,0
21736,chillopedia.com,admin@chillopedia.com|solarheat_im@yahoo.com,2012-09-05 05:55:06,2013-02-28 12:50:25,2013-02-28 12:50:25
21743,globalgoodgroup.com,,0,0,0
21759,blitalk.com,,0,0,0
21763,gettingmoneywise.com,gettingmoneywise@gmail.com,2013-03-25 11:00:16,2013-03-26 19:19:56,2013-03-26 19:19:56
21767,kirfan.com,the.kirfan@gmail.com,2013-06-03 11:16:35,0,0
21772,shaanhaider.com,shaan@shaanhaider.com,2013-03-28 11:10:42,2013-04-06 08:55:18,2013-04-06 08:55:18
21773,shoppersbase.com,info@shoppersbase.com|jpservicez@gmail.com,2013-02-01 10:06:18,2013-02-01 16:21:49,2013-02-01 16:21:49
21776,therealsupermumblog.com,emma@therealsupermumblog.com,2013-05-23 12:21:57,2013-05-23 12:42:14,2013-05-23 12:42:14
21778,webmaisterpro.com,links@webmaisterpro.com,2013-05-23 12:31:34,2013-05-23 21:41:04,2013-05-23 21:41:04
21822,techpaparazzi.com,sarvanshu_pcg@yahoo.com|mrmilesyoung@gmail.com,2012-08-16 17:14:11,2012-08-10 12:46:54,2012-08-10 12:46:54
21825,dragonblogger.com,,0,0,0
21834,digisecrets.com,admin@digisecrets.com|mrmilesyoung@gmail.com|karthik@digisecrets.com,2013-01-18 03:28:55,2013-04-02 01:57:29,2013-04-02 01:57:29
21838,technologytosoftware.com,beenasharma123456@gmail.com|mrmilesyoung@gmail.com,2013-01-31 11:54:09,0,0
21842,notjustthekitchen.com,rita@notjustthekitchen.com|ritaoksa@gmail.com,2013-04-05 11:19:53,2013-04-05 16:18:34,2013-04-05 16:18:34
21844,globalbusinesscatalog.com,,0,0,0
22003,law-books.org,,0,0,0
22170,pokerplayrules.com,,0,0,0
22979,secsportsfan.com,,0,0,0
26338,brobible.com,,0,0,0
26999,dymax-usa.com,,0,0,0
27742,sociableblog.com,sociable.blog@gmail.com|socialable.blog@gmail.com|social.blog@gmail.com,2013-02-06 10:26:02,2013-02-07 02:32:35,2013-02-07 02:32:35
27845,blastmagazine.com,guilfoil.j@blastmagazine.com|guifoil.j@blastmagazine.com,2013-03-06 12:12:42,2013-03-06 17:44:05,2013-03-06 17:44:05
30000,socialmediatoday.com,mark@socialmediatoday.com|socialmediatoday@socialmediatoday.com|molly@socialmediatoday.com,2012-05-28 22:55:42,2013-02-24 14:47:00,2013-02-24 14:47:00
30099,webdesignerdepot.com,info@webdesignerdepot.com|webmaster@theinductionsite.com,2012-05-16 11:54:06,2012-05-16 12:00:50,2012-05-16 12:00:50
30135,collegecareerlife.net,andrea@collegecareerlife.net,2013-05-23 13:27:22,0,0
30490,braintrustdv.com,,0,2012-04-16 05:16:22,2012-04-16 05:16:22
30881,cash-bandit.com,,0,0,0
30985,gardenofmoments.com,pinaymama@gardenofmoments.com,2013-06-08 21:50:34,2012-03-27 22:43:59,2012-03-27 22:43:59
31032,yeunglei.com,,0,0,0
32069,huffingtonpost.co.uk,HuffPostUK@Huffingtonpost.com,2012-09-25 14:44:16,0,0
32262,i4u.com,luigilugmayr@gmail.com|ml@i4u.com|i4u@i4u.com,2012-06-22 00:13:09,0,0
32318,homesgofast.com,,0,0,0
32344,selfgrowth.com,webmaster@selfgrowth.com |webmaster@selfgrowth.com,2013-05-06 15:22:02,0,0
32496,thesmsguide.com,colbert@thesmsguide.com|colbertlow@gmail.com,2012-05-10 22:21:54,2012-05-10 23:04:23,2012-05-10 23:04:23
32796,techrepublic.com,Jason.Hiner@techrepublic.com|jason.hiner@techrepublic.com|hostmaster@cnet.com|au-zdnet-gamespot@cbsinteractive.com,2013-02-21 10:28:38,0,0
32815,socialmediaseo.net,admin@socialmediaseo.net,2012-05-10 22:27:45,2012-05-16 15:21:39,2012-05-16 15:21:39
32872,mnn.com,submissions@mnn.com,2013-03-13 16:46:54,2012-04-16 04:49:37,2012-04-16 04:49:37
33459,travelblog.org,,0,0,0
33678,traveljunkies.com,traveljunkies@btinternet.com,2013-04-02 15:03:59,2013-04-02 15:30:41,2013-04-02 15:30:41
33775,diwyy.com,bret@diwyy.com,2013-02-14 16:38:52,2013-02-21 10:51:02,2013-02-21 10:51:02
33795,sitepronews.com,inquiry@sitepronews.com|info@exactseek.com|editor@sitepronews.com|jennifercowan2000@gmail.com|info@ezinehub.com,2012-05-07 00:23:34,2012-05-07 10:09:14,2012-05-07 10:09:14
33796,stretcher.com,editor@stretcher.com|gdarby@cin.com,2013-05-15 14:36:02,0,0
34115,technotravels.com,,0,0,0
34231,tipsfromthetlist.com,,0,0,0
35753,techipedia.com,tamar@techipedia.com,2013-06-05 13:32:18,2012-04-01 22:31:49,2012-04-01 22:31:49
36006,web3mantra.com,muddasir@web3mantra.com,2012-06-21 00:38:38,0,0
36063,webdesignbooth.com,,0,0,0
36118,convinceandconvert.com,submissions@convinceandconvert.com|jess@convinceandconvert.com,2013-05-20 14:03:59,2013-05-20 15:50:48,2013-05-20 15:50:48
36167,famousbloggers.net,,0,2013-01-04 06:45:36,2013-01-04 06:45:36
36176,ducttapemarketing.com,john@ducttapemarketing.com,2013-04-24 10:40:45,2013-06-26 10:05:58,2013-06-26 10:05:58
36303,networkinginsight.com,jason@jacobsohn.com,2012-06-04 20:48:32,2012-06-05 06:44:50,2012-06-05 06:44:50
36373,resourcenation.com,jessica.sanders@resourcenation.com,2013-02-20 11:39:34,2013-02-20 11:53:17,2013-02-20 11:53:17
36958,profitonknowledge.com,leg4end@comcast.net,2012-06-07 21:04:38,2012-06-07 21:27:20,2012-06-07 21:27:20
37074,under30ceo.com,Jared@under30ceo.com|Cara@under30media.com|cara@under30media.com|jspector@copypress.com,2012-08-11 08:48:11,2013-02-21 22:14:12,2013-02-21 22:14:12
39504,socialmediaexplorer.com,jason@socialmediaexplorer.com,2012-12-27 02:40:46,2013-01-28 08:58:28,2013-01-28 08:58:28
39984,onextrapixel.com,hello@onextrapixel.com|millerhewrote@gmail.com|imandrewvalentine@gmail.com|aidan@onextrapixel.com,2012-08-11 08:59:13,2013-05-16 10:50:07,2013-05-16 10:50:07
40057,imediaconnection.com,Kyle@imediaconnection.com|kyle@imediaconnection.com|,2013-03-18 14:14:37,2013-03-27 17:28:20,2013-03-27 17:28:20
40085,websitemagazine.com,editors@websitemagazine.com| editors@websitemagazine.com|adressler@websitemagazine.com|millerhewrote@gmail.com|info@websitemagazine.com|rwhitney@steelcast.com|Peter@websitemagazine.com,2012-08-01 10:16:57,2013-04-10 11:58:34,2013-04-10 11:58:34
40122,pulse2.com,info@pulse2.com|amit@pulse2.com,2012-05-06 22:40:47,0,0
40152,datadial.net,,0,0,0
41838,crazyleafdesign.com,support@crazyleafdesign.com|alex@crazyleafdesign.com,2012-06-22 00:32:04,0,0
350333,americanchronicle.com,editor@amchron.com,2013-02-26 13:23:06,0,0
350354,bloggingpro.com,,0,0,0
350372,dailybits.com,,0,0,0
350389,forevergeek.com,plscrivens@yahoo.com,2013-05-10 10:05:26,0,0
350391,freelancewritinggigs.com,,0,0,0
350397,gather.com,russ@gatherinc.com,2013-05-28 12:43:34,0,0
350413,itechgiz.com,admin@itechgiz.com,2013-02-20 09:00:10,2013-06-02 07:31:01,2013-06-02 07:31:01
350418,listmyfive.com,,0,0,0
350449,techchunks.com,,0,0,0
350450,techcrates.com,,0,0,0
350451,techfruit.com,tim@techfruit.com,2013-01-07 04:00:57,2013-01-08 02:49:35,2013-01-08 02:49:35
350453,techiewww.com,,0,0,0
350454,techmaso.com,techmaso@yahoo.com| techmaso@yahoo.com|admin@techmaso.com,2013-02-11 12:20:21,0,0
350455,technews24h.com,,0,0,0
350456,technicallyeasy.net,,0,0,0
350457,technicamix.com,technicamix@gmail.com| technicamix@gmail.com ,2012-11-13 11:06:17,2013-06-02 15:00:24,2013-06-02 15:00:24
350458,technologyblogged.com,write@technologyblogged.com||jakk@technologyblogged.com,2013-02-01 08:02:23,0,0
350460,techsnapr.com,info@techsnapr.com| info@techsnapr.com,2013-02-15 15:44:18,0,0
350461,techwench.com,,0,0,0
350470,theunlockr.com,admin@theunlockr.com|dcogen@theunlockr.com,2013-04-16 09:38:14,2013-05-03 14:09:19,2013-05-03 14:09:19
350489,buzzyme.com,,0,0,0
350503,projectsmallfeet.com,,0,0,0
350508,biznhoney.com,,0,0,0
350530,mommyko.com,,0,0,0
350541,momiespace.com,,0,0,0
350543,blipbit.com,,0,0,0
350552,lupusurvivor.com,,0,0,0
350553,goodluckhomepage.com,,0,0,0
624588,geekbusiness.com,,0,0,0
710026,utsandiego.com,,0,0,0
710033,sweeptight.com,jennifer@sweeptight.com,2012-08-14 12:34:10,2012-08-14 12:52:02,2012-08-14 12:52:02
710261,elephantjournal.com,waylon@elephantjournal.com|write@elephantjournal.com,2013-05-01 10:22:53,2013-05-15 13:09:10,2013-05-15 13:09:10
865942,logicbuy.com,info@logicbuy.com|kara_kamenec@ziffdavis.com|lseedhouse@copypress.com,2013-04-22 03:31:21,2013-04-30 08:02:05,2013-04-30 08:02:05
880766,siliconangle.com,johnfurrier@gmail.com|mark@siliconangle.com,2012-05-14 22:28:32,2012-05-15 08:49:52,2012-05-15 08:49:52
880835,gadgetteaser.com,gadgetteaser@gmail.com,2013-06-04 16:29:09,0,0
955300,increaserss.com,Admin@increaserss.com,2013-06-06 13:47:48,0,0
955648,onmoneymaking.com,onmoneymaking@direct-pro.com|thrivingtimes@hotmail.com,2013-03-25 13:08:40,2013-03-25 14:41:07,2013-03-25 14:41:07
956109,business2community.com,contribute@business2community.com|info@business2community.com|misskjackson838@gmail.com|contribute@business2community.com |renee@business2community.com,2012-07-31 12:38:13,2013-01-23 12:06:22,2013-01-23 12:06:22
956138,viralblog.com,paul@viralblog.com|igor@viralblog.com,2013-06-04 16:03:51,2013-07-01 05:21:16,2013-07-01 05:21:16
960578,cmsreport.com,,0,0,0
960773,youngupstarts.com,administrator@youngupstarts.com|rwhitney@steelcast.com|,2013-02-06 13:54:21,2013-04-30 20:15:10,2013-04-30 20:15:10
960796,diymarketers.com,ivana@DIYMarketers.com|ivana@diymarketers.com,2013-06-18 10:25:21,2013-06-18 11:26:27,2013-06-18 11:26:27
1007105,anglotopia.net,jonathan@anglotopia.net|rwhitney@steelcast.com,2013-01-29 06:54:46,2013-01-29 09:56:25,2013-01-29 09:56:25
1035899,1800recycling.com,,0,0,0
1035962,walyou.com,contact@walyou.com|jobs@walyou.com|Jobs@Walyou.com|federico@walyou.com|josephstark84@gmail.com|federicologiudice@gmail.com,2012-06-25 23:53:20,2013-04-23 14:42:36,2013-04-23 14:42:36
1036689,techifire.com,info@techifire.com|abhishekshukla25@gmail.com,2013-05-30 14:47:42,2013-06-04 08:58:00,2013-06-04 08:58:00
1036691,newlaunches.com,,0,0,0
1037083,bookguardpro.com,,0,0,0
1037210,uniquedaily.com,,0,0,0
1038427,soxfirst.com,,0,0,0
1039499,thephoenixprinciple.com,adam@sparkpartners.com,2013-05-24 16:14:01,2013-05-24 19:15:39,2013-05-24 19:15:39
1039586,inkernet.co.uk,,0,0,0
1041534,weblogbetter.com,guestpost@weblogbetter.com|ms.keasley@yahoo.com,2013-06-25 13:59:34,2013-06-27 15:00:12,2013-06-27 15:00:12
1044624,blogworld.com,amber@blogworldexpo.com|allison@blogworldexpo.com|allison@nmxevents.com,2013-02-22 13:49:09,2013-03-25 14:17:47,2013-03-25 14:17:47
1044626,thereasoner.com,bes@thereasoner.com,2013-06-03 15:51:13,0,0
1044631,techjaws.com,boscony@yahoo.com|boscony@yahoo.com ,2012-06-24 23:52:57,2013-02-26 08:50:08,2013-02-26 08:50:08
1044645,keepupwiththeweb.com,Sherryl@keepupwiththeweb.com|sherryl@keepupwiththeweb.com,2012-08-01 00:06:45,2012-08-04 13:59:09,2012-08-04 13:59:09
1044880,infobarrel.com,khinton@hinzie.com,2013-05-13 18:00:06,0,0
1045169,solidsmack.com,admin@solidsmack.com|josh@solidsmack.com|echilds@steelcast.com,2013-04-17 09:35:48,2013-04-18 14:28:19,2013-04-18 14:28:19
1048292,rockspringsrealty.net,,0,0,0
1048339,topfinanceblog.com, finance@topfinanceblog.com|finance@topfinanceblog.com|Finance@topfinanceblog.com,2012-08-11 09:19:44,2013-02-20 17:45:19,2013-02-20 17:45:19
1048370,financewand.com,jonny@financewand.com|jonnypean@gmail.com,2013-03-08 10:04:06,2013-07-02 11:56:10,2013-07-02 11:56:10
1049182,best7android.com,shuknopata@gmail.com,2012-06-25 00:03:08,2012-06-25 01:26:16,2012-06-25 01:26:16
1049191,wireless-weblog.com,raik@creative-weblogging.com,2013-06-05 14:51:33,0,0
1049240,thesmartpda.com,tj@creative-weblogging.com,2013-05-29 16:02:02,0,0
1049283,mobilegazette.com,help@mobilegazette.com|news@mobilegazette.com,2012-08-23 00:31:15,2013-02-19 06:03:21,2013-02-19 06:03:21
1049383,gomonews.com,tony@mobileinsight.co.uk|news@gomonews.com,2012-06-25 00:14:53,2012-06-28 04:56:04,2012-06-28 04:56:04
1049407,product-reviews.net,generalnews@product-reviews.net|newstip@product-reviews.net,2012-06-25 00:17:03,0,0
1049549,mobile-weblog.com,,0,0,0
1049575,socialnetworking-weblog.com,,0,0,0
1049591,voip-weblog.com,,0,0,0
1049726,multyshades.com,multyshades@gmail.com,2013-06-05 12:05:48,2013-06-12 06:14:03,2013-06-12 06:14:03
1049889,mynewmachine.com,contactus@mynewmachine.com|mynewmachine.com@gmail.com|contactus @ mynewmachine.com,2012-06-25 00:37:40,2012-06-25 01:04:21,2012-06-25 01:04:21
1050094,crowdedbrain.co.uk,,0,0,0
1050097,techfreakstuff.com,admin@techfreakstuff.com|admin.techfreakstuff@gmail.com|millerhewrote@gmail.com|jedmondson@steelcast.com,2012-06-25 16:28:20,2013-02-09 04:18:13,2013-02-09 04:18:13
1050105,igotspam.com,,0,0,0
1050114,cio-weblog.com,,0,0,0
1050149,java-entrepreneur.com,,0,0,0
1050169,wellwomanblog.com,,0,0,0
1050176,gadgetynews.com,gadgetgarrett@gmail.com |gadgetgarrett@gmail.com|gadgetgarrett@gmail.com |info@gadgetynews.com,2012-11-02 10:38:03,0,0
1050197,business-computer-blog.co.uk,,0,0,0
1050208,phonearena.com,phonearena@phonearena.com|yazzywrites@gmail.com|radoslav.s@phonearena.com|tips@phonearena.com,2012-12-06 15:12:22,2013-02-12 14:36:46,2013-02-12 14:36:46
1050234,gadgets-weblog.com,admin@gadgets-weblog.com|rh@nilis.net|,2013-02-18 13:58:40,0,0
1050256,peakperformance1.com,,0,0,0
1050262,gadgetmix.com,kamalppc@gmail.com|gadgetmixcom@gmail.com |gadgetmixcom@gmail.com,2012-08-23 02:13:56,2013-05-01 13:08:43,2013-05-01 13:08:43
1050268,androidguys.com,scott@androidguys.com|info@androidguys.com|press@androidguys.com,2013-02-12 16:46:15,2013-02-12 16:52:06,2013-02-12 16:52:06
1050273,digitaltv-weblog.com,,0,0,0
1050291,coolsmartphone.com,gears@coolsmartphone.com|leigh@coolsmartphone.com|contact@coolsmartphone.com,2013-04-25 14:02:20,2013-04-25 17:23:55,2013-04-25 17:23:55
1050538,gadgets-club.com,info@gadgets-club.com,2013-06-03 11:02:20,0,0
1050616,techdrivein.com,manueljose@techdrivein.com|yazzywrites@gmail.com|techdrivein@gmail.com,2013-01-18 03:36:20,2013-02-23 01:59:20,2013-02-23 01:59:20
1051723,nmk.co.uk,m.hercheui@westminster.ac.uk|editor@nmk.co.uk|m.hercheui @westminster.ac.uk|josephstark84@gmail.com|M.Hercheui@westminster.ac.uk,2012-06-26 09:31:53,2013-02-04 15:56:36,2013-02-04 15:56:36
1053443,maketecheasier.com,writers@maketecheasier.com|damien@maketecheasier.com|yazzywrites@gmail.com,2013-01-17 05:51:04,2013-01-21 01:19:17,2013-01-21 01:19:17
1053501,desizntech.info,info@desizntech.info,2012-08-23 03:31:16,2013-01-24 14:37:29,2013-01-24 14:37:29
1053565,emergingedtech.com,kwalsh@emergingedtech.com|from@emergingtech.com,2013-04-11 13:16:30,2013-04-16 13:10:26,2013-04-16 13:10:26
1053682,johnsonyip.com,,0,0,0
1054067,designbeep.com,,0,0,0
1054068,techi.com,tips@techi.com|jd.rucker.oboy@gmail.com|authors@techi.com|dmiller@steelcast.com||jdrucker.oboy@gmail.com,2012-08-23 03:52:49,2013-04-23 00:31:46,2013-04-23 00:31:46
1054071,soshable.com,jd.rucker.oboy@gmail.com,2012-07-19 04:38:00,0,0
1054668,slymarketing.com,jens@bergetmarketing.com,2013-05-30 10:28:52,2013-05-30 12:37:28,2013-05-30 12:37:28
1054688,greenfudge.org,guestpost@greenfudge.org.|guestpost@greenfudge.org|info@greenfudge.org,2013-05-22 11:51:38,0,0
1054771,savagenomads.net,,0,0,0
1055471,webupon.com,,0,0,0
1055592,digitizd.com,david@digitizd.com|willie@rypmarketing.com|misskjackson838@gmail.com|adam@digitizd.com,2012-05-15 21:53:23,2013-05-31 05:03:14,2013-05-31 05:03:14
1055938,itthing.com,contact@itthing.com,2013-04-29 14:09:29,0,0
1056258,onediy.com,admin@onediy.com,2013-06-20 13:38:40,0,0
1056862,lehsys.com,napoleonag.tss@gmail.com,2012-06-26 14:37:41,0,0
1057512,colocationamerica.com,james@colocationamerica.com,2013-05-07 11:06:56,2013-05-07 18:57:00,2013-05-07 18:57:00
1057643,collocationamerica.com, chris@colocationamerica.com|chris@colocationamerica.com,2013-06-17 12:37:19,2013-06-17 14:58:32,2013-06-17 14:58:32
1058669,collegerecruiter.com,William@CollegeRecruiter.com|william@collegerecruiter.com,2013-04-26 11:36:34,2013-04-29 13:40:55,2013-04-29 13:40:55
1058823,bigthink.com,info@bigthink.com|daniel@bigthink.com|willis.tyler@gmail.com|victoria@bigthink.com,2012-06-26 22:47:22,2013-02-28 09:20:29,2013-02-28 09:20:29
1059538,richescorner.com,,0,0,0
1061040,techmaish.com,admin@techmaish.com|techmaish@gmail.com,2013-01-31 08:06:43,2013-02-01 10:34:47,2013-02-01 10:34:47
1061225,bargainsalesdeals.com,,0,0,0
1061915,copypress.com,,0,0,0
